Song Name	Chroma 'Heavenly' Mashup [EXTENDED CUT] (Hard) by Chroma (Arranged by CosmosGalaxies & iiJohn0)
249.259	3769	1	2
249.259	3770	3	1
249.259	3771	2	3
249.336	3772	2	2
249.336	3773	1	3
249.413	3774	4	2
249.413	3775	2	3
249.490	3776	1	1
249.490	3777	3	2
249.490	3778	4	3
249.568	3779	2	2
249.568	3780	3	3
249.645	3781	1	2
249.645	3782	4	1
249.645	3783	2	3
249.722	3784	3	2
249.722	3785	1	3
249.799	3786	2	2
249.799	3787	4	1
249.799	3788	3	3
249.876	3789	1	2
249.876	3790	3	1
249.876	3791	2	3
249.953	3792	2	2
249.953	3793	1	3
250.030	3794	4	2
250.030	3795	2	3
250.107	3796	1	1
250.107	3797	3	2
250.107	3798	4	3
250.184	3799	2	2
250.184	3800	3	3
250.261	3801	1	2
250.261	3802	4	1
250.261	3803	2	3
250.338	3804	3	2
250.338	3805	1	3
250.415	3806	2	2
250.415	3807	4	1
250.415	3808	3	3
250.492	3809	1	2
250.492	3810	3	1
250.492	3811	2	3
250.569	3812	2	2
250.569	3813	1	3
250.646	3814	4	2
250.646	3815	2	3
250.723	3816	1	1
250.723	3817	2	2
250.723	3818	4	3
250.800	3819	3	2
250.800	3820	2	3
250.877	3821	1	1
250.877	3822	4	2
250.877	3823	3	3
250.954	3824	2	2
250.954	3825	4	3
251.031	3826	1	1
251.031	3827	3	2
251.031	3828	2	3
251.108	3829	2	1
251.108	3830	4	2
251.108	3831	3	3
251.185	3832	3	2
251.185	3833	4	3
251.262	3834	1	2
251.262	3835	3	3
251.339	3836	2	2
251.339	3837	4	1
251.339	3838	1	3
251.417	3839	3	2
251.417	3840	2	3
251.494	3841	1	1
251.494	3842	4	2
251.494	3843	3	3
251.571	3844	2	2
251.571	3845	4	3
251.648	3846	1	1
251.648	3847	3	2
251.648	3848	2	3
251.725	3849	2	1
251.725	3850	4	2
251.725	3851	3	3
251.802	3852	3	2
251.802	3853	4	3
251.879	3854	1	2
251.879	3855	3	3
251.956	3856	2	2
251.956	3857	4	1
251.956	3858	1	3
252.033	3859	3	2
252.033	3860	2	3
252.110	3861	1	1
252.110	3862	4	2
252.110	3863	3	3
252.187	3864	2	2
252.187	3865	4	3
252.264	3866	1	1
252.264	3867	3	2
252.264	3868	2	3
252.341	3869	2	1
252.341	3870	4	2
252.341	3871	3	3
252.418	3872	3	2
252.418	3873	4	3
252.495	3874	1	2
252.495	3875	3	3
252.572	3876	2	2
252.572	3877	4	1
252.572	3878	1	3
252.649	3879	3	2
252.649	3880	2	3
252.726	3881	2	1
252.726	3882	4	2
252.726	3883	3	3
252.803	3884	1	2
252.803	3885	4	3
252.880	3886	2	2
252.880	3887	4	1
252.880	3888	1	3
252.957	3889	3	2
252.957	3890	2	3
253.034	3891	4	2
253.034	3892	3	3
253.111	3893	3	2
253.111	3894	4	3
253.188	3895	1	1
253.188	3896	2	1
253.188	3897	4	1
253.188	3898	3	3
253.343	3899	1	1
253.343	3900	2	1
253.343	3901	4	1
253.420	3902	1	1
253.497	3903	4	1
253.574	3904	4	1
253.651	3905	3	1
253.728	3906	3	1
253.805	3907	1	1
253.882	3908	1	1
253.959	3909	2	1
254.036	3910	2	1
254.113	3911	4	1
254.190	3912	4	1
254.267	3913	1	1
254.267	3914	2	1
254.267	3915	3	1
254.344	3916	1	1
254.421	3917	3	1
254.498	3918	3	1
254.575	3919	1	1
254.575	3920	4	1
254.652	3921	4	1
254.729	3922	1	1
254.729	3923	2	1
254.729	3924	3	1
254.806	3925	2	1
254.883	3926	4	1
254.960	3927	1	1
254.960	3928	4	1
255.037	3929	1	1
255.037	3930	2	1
255.037	3931	3	1
255.115	3932	2	1
255.192	3933	3	1
255.192	3934	4	1
255.269	3935	3	1
255.346	3936	1	1
255.346	3937	4	1
255.397	3938	2	1
255.448	3939	3	1
255.500	3940	4	1
255.551	3941	1	1
255.602	3942	2	1
255.654	3943	3	2
255.654	3944	4	2
255.731	3945	3	3
255.731	3946	4	3
255.808	3947	3	2
255.808	3948	4	2
255.885	3949	3	3
255.885	3950	4	3
255.962	3951	1	1
255.962	3952	2	1
255.962	3953	4	1
256.116	3954	3	1
256.116	3955	4	1
256.193	3956	1	1
256.193	3957	2	1
256.270	3958	1	1
256.270	3959	3	2
256.270	3960	4	2
256.347	3961	3	3
256.347	3962	4	3
256.424	3963	3	2
256.424	3964	4	2
256.501	3965	3	3
256.501	3966	4	3
256.578	3967	1	1
256.578	3968	3	1
256.578	3969	4	1
256.732	3970	1	1
256.732	3971	2	1
256.809	3972	3	1
256.809	3973	4	1
256.886	3974	1	2
256.925	3975	2	2
256.925	3976	1	3
256.964	3977	4	2
256.964	3978	2	3
257.002	3979	3	2
257.002	3980	4	3
257.041	3981	1	2
257.041	3982	3	3
257.079	3983	2	2
257.079	3984	1	3
257.118	3985	4	2
257.118	3986	2	3
257.156	3987	3	2
257.156	3988	4	3
257.195	3989	1	2
257.195	3990	3	3
257.233	3991	2	2
257.233	3992	1	3
257.272	3993	4	2
257.272	3994	2	3
257.310	3995	3	2
257.310	3996	4	3
257.349	3997	1	2
257.349	3998	3	3
257.387	3999	2	2
257.387	4000	1	3
257.426	4001	4	2
257.426	4002	2	3
257.464	4003	3	2
257.464	4004	4	3
257.503	4005	1	2
257.503	4006	3	3
257.541	4007	2	2
257.541	4008	1	3
257.580	4009	4	2
257.580	4010	2	3
257.618	4011	3	2
257.618	4012	4	3
257.657	4013	1	2
257.657	4014	3	3
257.695	4015	2	2
257.695	4016	1	3
257.734	4017	4	2
257.734	4018	2	3
257.772	4019	3	2
257.772	4020	4	3
257.811	4021	1	2
257.811	4022	3	3
257.850	4023	2	2
257.850	4024	1	3
257.888	4025	4	2
257.888	4026	2	3
257.927	4027	3	2
257.927	4028	4	3
257.965	4029	1	2
257.965	4030	3	3
258.004	4031	2	2
258.004	4032	1	3
258.042	4033	4	2
258.042	4034	2	3
258.081	4035	3	2
258.081	4036	4	3
258.119	4037	1	2
258.119	4038	2	1
258.119	4039	3	3
258.427	4040	3	2
258.427	4041	1	3
258.735	4042	2	2
258.735	4043	3	3
259.044	4044	4	2
259.044	4045	2	3
259.198	4046	3	2
259.198	4047	4	3
259.506	4048	2	2
259.506	4049	3	3
259.557	4050	3	2
259.557	4051	2	3
259.609	4052	2	2
259.609	4053	3	3
259.660	4054	3	2
259.660	4055	2	3
259.814	4056	1	2
259.814	4057	3	3
259.968	4058	2	2
259.968	4059	1	3
260.122	4060	1	1
260.122	4061	3	1
260.122	4062	4	1
260.276	4063	1	1
260.276	4064	3	1
260.276	4065	4	2
260.276	4066	2	3
260.584	4067	2	2
260.584	4068	4	3
260.893	4069	4	2
260.893	4070	2	3
261.047	4071	3	2
261.047	4072	4	3
261.355	4073	2	2
261.355	4074	3	3
261.406	4075	3	2
261.406	4076	2	3
261.458	4077	2	2
261.458	4078	3	3
261.509	4079	3	2
261.509	4080	2	3
261.663	4081	1	2
261.663	4082	3	3
261.817	4083	2	2
261.817	4084	3	1
261.817	4085	4	1
261.817	4086	1	3
262.125	4087	1	1
262.125	4088	3	1
262.125	4089	4	2
262.125	4090	2	3
262.433	4091	1	2
262.433	4092	4	3
262.742	4093	4	2
262.742	4094	1	3
262.896	4095	3	2
262.896	4096	4	3
263.204	4097	2	2
263.204	4098	3	3
263.255	4099	3	2
263.255	4100	2	3
263.307	4101	2	2
263.307	4102	3	3
263.358	4103	3	2
263.358	4104	2	3
263.512	4105	1	2
263.512	4106	3	3
263.666	4107	2	2
263.666	4108	1	3
263.820	4109	1	1
263.820	4110	3	1
263.820	4111	4	1
263.974	4112	1	1
263.974	4113	3	1
263.974	4114	4	2
263.974	4115	2	3
264.282	4116	2	2
264.282	4117	4	3
264.591	4118	4	2
264.591	4119	2	3
264.745	4120	3	2
264.745	4121	4	3
265.053	4122	2	2
265.053	4123	3	3
265.104	4124	3	2
265.104	4125	2	3
265.156	4126	2	2
265.156	4127	3	3
265.207	4128	1	1
265.207	4129	3	2
265.207	4130	4	1
265.207	4131	2	3
265.361	4132	2	2
265.361	4133	3	3
265.515	4134	1	2
265.515	4135	3	1
265.515	4136	4	1
265.515	4137	2	3
265.823	4138	3	1
265.823	4139	4	1
266.131	4140	2	2
266.131	4141	3	1
266.131	4142	4	1
266.131	4143	1	3
266.440	4144	3	1
266.440	4145	4	1
266.748	4146	1	1
266.748	4147	3	2
266.748	4148	4	1
266.748	4149	2	3
267.056	4150	1	1
267.056	4151	4	1
267.364	4152	1	1
267.364	4153	2	1
267.364	4154	4	2
267.364	4155	3	3
267.672	4156	1	1
267.672	4157	2	1
267.980	4158	1	2
267.980	4159	2	1
267.980	4160	3	1
267.980	4161	4	3
268.135	4162	2	1
268.135	4163	4	1
268.289	4164	2	1
268.289	4165	4	1
268.443	4166	2	1
268.443	4167	4	1
268.597	4168	2	2
268.597	4169	3	1
268.597	4170	4	1
268.597	4171	1	3
268.751	4172	3	1
268.751	4173	4	1
268.905	4174	3	1
268.905	4175	4	1
269.059	4176	3	1
269.059	4177	4	1
269.213	4178	1	1
269.213	4179	3	2
269.213	4180	4	1
269.213	4181	2	3
269.367	4182	1	1
269.367	4183	2	1
269.521	4184	1	1
269.521	4185	2	1
269.675	4186	1	1
269.675	4187	2	1
269.829	4188	1	1
269.829	4189	2	1
269.829	4190	4	2
269.829	4191	3	3
269.984	4192	1	1
269.984	4193	3	1
270.138	4194	1	1
270.138	4195	2	1
270.138	4196	3	1
270.138	4197	4	3
270.446	4198	1	1
270.446	4199	2	1
270.446	4200	3	1
270.446	4201	4	1
270.754	4202	2	2
270.857	4203	3	2
270.857	4204	2	3
270.959	4205	4	2
270.959	4206	3	3
271.062	4207	1	2
271.062	4208	4	3
271.114	4209	4	2
271.114	4210	1	3
271.165	4211	1	2
271.165	4212	4	3
271.216	4213	4	2
271.216	4214	1	3
271.268	4215	1	2
271.268	4216	4	3
271.319	4217	4	2
271.319	4218	1	3
271.370	4219	1	2
271.370	4220	4	3
271.422	4221	4	2
271.422	4222	1	3
271.473	4223	1	2
271.473	4224	4	3
271.524	4225	4	2
271.524	4226	1	3
271.576	4227	1	2
271.576	4228	4	3
271.627	4229	4	2
271.627	4230	1	3
271.678	4231	1	1
271.678	4232	2	1
271.678	4233	3	1
271.678	4234	4	3
271.987	4235	2	2
272.089	4236	3	2
272.089	4237	2	3
272.192	4238	4	2
272.192	4239	3	3
272.295	4240	2	2
272.295	4241	4	3
272.346	4242	3	2
272.346	4243	2	3
272.398	4244	2	2
272.398	4245	3	3
272.449	4246	3	2
272.449	4247	2	3
272.500	4248	2	2
272.500	4249	3	3
272.552	4250	3	2
272.552	4251	2	3
272.603	4252	2	2
272.603	4253	3	3
272.654	4254	3	2
272.654	4255	2	3
272.706	4256	2	2
272.706	4257	3	3
272.757	4258	3	2
272.757	4259	2	3
272.808	4260	2	2
272.808	4261	3	3
272.860	4262	3	2
272.860	4263	2	3
272.911	4264	1	1
272.911	4265	2	1
272.911	4266	4	1
272.911	4267	3	3
273.219	4268	1	2
273.219	4269	3	1
273.322	4270	2	2
273.322	4271	4	1
273.322	4272	1	3
273.425	4273	1	1
273.425	4274	3	2
273.425	4275	2	3
273.527	4276	2	1
273.527	4277	4	2
273.527	4278	3	3
273.630	4279	1	2
273.630	4280	3	1
273.630	4281	4	3
273.733	4282	2	2
273.733	4283	4	1
273.733	4284	1	3
273.836	4285	1	1
273.836	4286	3	2
273.836	4287	2	3
273.938	4288	2	1
273.938	4289	4	2
273.938	4290	3	3
274.041	4291	1	2
274.041	4292	3	1
274.041	4293	4	3
274.144	4294	2	2
274.144	4295	4	1
274.144	4296	1	3
274.247	4297	1	1
274.247	4298	3	2
274.247	4299	2	3
274.349	4300	2	1
274.349	4301	4	2
274.349	4302	3	3
274.452	4303	1	2
274.452	4304	3	1
274.452	4305	4	3
274.555	4306	2	2
274.555	4307	4	1
274.555	4308	1	3
274.657	4309	1	1
274.657	4310	3	2
274.657	4311	2	3
274.760	4312	2	1
274.760	4313	4	2
274.760	4314	3	3
274.863	4315	1	2
274.863	4316	3	1
274.863	4317	4	3
274.966	4318	2	2
274.966	4319	4	1
274.966	4320	1	3
275.068	4321	1	2
275.068	4322	3	1
275.068	4323	2	3
275.923	4324	3	1
275.960	4325	4	2
275.960	4326	1	3
276.033	4327	4	3
277.128	4328	1	2
277.170	4329	2	2
277.170	4330	1	3
277.212	4331	3	2
277.212	4332	2	3
277.255	4333	4	2
277.255	4334	3	3
277.297	4335	1	2
277.297	4336	4	3
277.339	4337	2	2
277.339	4338	1	3
277.382	4339	3	2
277.382	4340	2	3
277.424	4341	4	2
277.424	4342	3	3
277.466	4343	1	2
277.466	4344	4	3
277.509	4345	2	2
277.509	4346	1	3
277.551	4347	3	2
277.551	4348	2	3
277.594	4349	4	2
277.594	4350	3	3
277.636	4351	1	2
277.636	4352	4	3
277.678	4353	2	2
277.678	4354	1	3
277.721	4355	3	2
277.721	4356	2	3
277.763	4357	4	2
277.763	4358	3	3
277.805	4359	1	2
277.805	4360	4	3
277.848	4361	2	2
277.848	4362	1	3
277.890	4363	3	2
277.890	4364	2	3
277.933	4365	4	2
277.933	4366	3	3
277.975	4367	1	2
277.975	4368	4	3
278.017	4369	2	2
278.017	4370	1	3
278.060	4371	3	2
278.060	4372	2	3
278.102	4373	4	2
278.102	4374	3	3
278.144	4375	1	2
278.144	4376	4	3
278.187	4377	2	2
278.187	4378	1	3
278.229	4379	3	2
278.229	4380	2	3
278.272	4381	4	2
278.272	4382	3	3
278.314	4383	1	2
278.314	4384	4	3
278.356	4385	2	2
278.356	4386	1	3
278.399	4387	3	2
278.399	4388	2	3
278.441	4389	4	2
278.441	4390	3	3
278.483	4391	1	2
278.483	4392	4	3
278.526	4393	2	2
278.526	4394	1	3
278.568	4395	3	2
278.568	4396	2	3
278.611	4397	4	2
278.611	4398	3	3
278.653	4399	1	2
278.653	4400	4	3
278.695	4401	2	2
278.695	4402	1	3
278.738	4403	3	2
278.738	4404	2	3
278.780	4405	4	2
278.780	4406	3	3
278.822	4407	1	2
278.822	4408	4	3
278.865	4409	2	2
278.865	4410	1	3
278.907	4411	3	2
278.907	4412	2	3
278.950	4413	4	2
278.950	4414	3	3
278.992	4415	1	2
278.992	4416	4	3
279.034	4417	2	2
279.034	4418	1	3
279.077	4419	3	2
279.077	4420	2	3
279.119	4421	4	2
279.119	4422	3	3
279.161	4423	1	2
279.161	4424	4	3
279.204	4425	2	2
279.204	4426	1	3
279.246	4427	3	2
279.246	4428	2	3
279.289	4429	4	2
279.289	4430	3	3
279.331	4431	1	2
279.331	4432	4	3
279.373	4433	2	2
279.373	4434	1	3
279.416	4435	3	2
279.416	4436	2	3
279.458	4437	4	2
279.458	4438	3	3
279.500	4439	1	2
279.500	4440	4	3
279.543	4441	2	2
279.543	4442	1	3
279.585	4443	3	2
279.585	4444	2	3
279.628	4445	4	2
279.628	4446	3	3
279.670	4447	1	2
279.670	4448	4	3
279.712	4449	2	2
279.712	4450	1	3
279.755	4451	3	2
279.755	4452	2	3
279.797	4453	4	2
279.797	4454	3	3
279.839	4455	1	2
279.839	4456	4	3
279.882	4457	2	2
279.882	4458	1	3
279.924	4459	3	2
279.924	4460	2	3
279.966	4461	4	2
279.966	4462	3	3
280.009	4463	1	2
280.009	4464	4	3
280.051	4465	2	2
280.051	4466	1	3
280.094	4467	3	2
280.094	4468	2	3
280.136	4469	4	2
280.136	4470	3	3
280.178	4471	1	2
280.178	4472	4	3
280.221	4473	2	2
280.221	4474	1	3
280.263	4475	3	2
280.263	4476	2	3
280.305	4477	4	2
280.305	4478	3	3
280.348	4479	1	2
280.348	4480	4	3
280.390	4481	2	2
280.390	4482	1	3
280.433	4483	3	2
280.433	4484	2	3
280.475	4485	4	2
280.475	4486	3	3
280.517	4487	1	2
280.517	4488	4	3
280.560	4489	2	2
280.560	4490	1	3
280.602	4491	3	2
280.602	4492	2	3
280.644	4493	4	2
280.644	4494	3	3
280.687	4495	1	2
280.687	4496	4	3
280.729	4497	2	2
280.729	4498	1	3
280.772	4499	3	2
280.772	4500	2	3
280.814	4501	4	2
280.814	4502	3	3
280.856	4503	1	2
280.856	4504	4	3
280.899	4505	2	2
280.899	4506	1	3
280.941	4507	3	2
280.941	4508	2	3
280.983	4509	4	2
280.983	4510	3	3
281.026	4511	1	2
281.026	4512	4	3
281.068	4513	2	2
281.068	4514	1	3
281.111	4515	3	2
281.111	4516	2	3
281.153	4517	4	2
281.153	4518	3	3
281.195	4519	1	2
281.195	4520	4	3
281.238	4521	2	2
281.238	4522	1	3
281.280	4523	3	2
281.280	4524	2	3
281.322	4525	4	2
281.322	4526	3	3
281.365	4527	1	2
281.365	4528	4	3
281.407	4529	2	2
281.407	4530	1	3
281.450	4531	3	2
281.450	4532	2	3
281.492	4533	4	2
281.492	4534	3	3
281.534	4535	1	2
281.534	4536	4	3
281.577	4537	2	2
281.577	4538	1	3
281.619	4539	3	2
281.619	4540	2	3
281.661	4541	4	2
281.661	4542	3	3
281.704	4543	1	2
281.704	4544	4	3
281.746	4545	2	2
281.746	4546	1	3
281.789	4547	3	2
281.789	4548	2	3
281.831	4549	4	2
281.831	4550	3	3
281.873	4551	1	2
281.873	4552	4	3
281.916	4553	2	2
281.916	4554	1	3
281.958	4555	3	2
281.958	4556	2	3
282.000	4557	4	2
282.000	4558	3	3
282.043	4559	4	3
282.113	4560	1	1
282.180	4561	2	1
282.251	4562	3	1
282.326	4563	4	1
282.405	4564	1	1
282.493	4565	2	1
282.608	4566	3	1
282.733	4567	4	1
282.920	4568	1	1
283.220	4569	2	1
283.614	4570	3	2
284.009	4571	4	2
284.009	4572	3	3
284.404	4573	1	2
284.404	4574	4	3
285.443	4575	4	1
285.443	4576	1	3
285.607	4577	2	1
285.771	4578	3	1
285.936	4579	1	1
286.100	4580	4	1
286.264	4581	2	1
286.429	4582	3	1
286.593	4583	1	1
286.757	4584	4	1
286.922	4585	2	1
287.086	4586	3	1
287.250	4587	2	2
287.442	4588	4	2
287.442	4589	2	3
288.028	4590	1	1
288.028	4591	4	3
288.271	4592	3	1
288.434	4593	2	1
288.515	4594	1	1
288.678	4595	3	1
288.759	4596	4	1
288.922	4597	2	1
289.003	4598	1	1
289.247	4599	4	1
289.410	4600	2	1
289.491	4601	1	1
289.654	4602	3	1
289.735	4603	4	1
289.897	4604	2	1
289.979	4605	4	2
290.629	4606	1	2
290.629	4607	2	1
290.629	4608	4	3
290.984	4609	4	1
290.984	4610	1	3
291.161	4611	2	1
291.250	4612	3	1
291.339	4613	4	1
291.427	4614	2	1
291.516	4615	1	1
291.694	4616	3	1
291.871	4617	4	1
292.049	4618	2	2
292.404	4619	1	1
292.404	4620	2	3
292.492	4621	4	2
292.972	4622	2	2
292.976	4623	4	3
293.166	4624	3	1
293.261	4625	1	1
293.261	4626	2	3
293.356	4627	4	2
293.812	4628	2	1
293.812	4629	4	3
293.813	4630	1	1
293.923	4631	1	1
293.923	4632	2	1
294.103	4633	1	1
294.103	4634	2	1
294.375	4635	2	1
294.375	4636	3	1
294.478	4637	4	2
294.998	4638	1	1
294.998	4639	2	1
294.998	4640	4	3
295.105	4641	1	1
295.105	4642	2	1
295.245	4643	3	1
295.245	4644	4	2
295.717	4645	1	1
295.717	4646	4	3
295.772	4647	2	1
295.828	4648	3	1
295.883	4649	4	1
295.939	4650	1	1
295.994	4651	2	1
296.050	4652	3	1
296.050	4653	4	2
296.568	4654	2	1
296.568	4655	4	3
296.704	4656	1	2
296.828	4657	4	2
296.828	4658	1	3
297.345	4659	2	1
297.419	4660	1	1
297.420	4661	3	2
297.420	4662	4	3
297.495	4663	2	2
297.495	4664	3	3
297.570	4665	1	2
297.570	4666	2	3
297.645	4667	1	3
297.679	4668	4	2
297.901	4669	1	2
297.901	4670	4	3
297.902	4671	2	2
298.037	4672	4	2
298.037	4673	1	3
298.039	4674	2	3
298.241	4675	2	1
298.241	4676	4	3
298.312	4677	2	2
298.383	4678	4	2
298.383	4679	2	3
298.503	4680	1	2
298.623	4681	2	2
298.711	4682	1	3
298.711	4683	2	3
298.711	4684	4	3
298.713	4685	3	2
298.727	4686	3	3
298.759	4687	2	2
298.776	4688	2	3
298.808	4689	4	2
298.825	4690	4	3
298.841	4691	1	2
298.857	4692	1	3
298.906	4693	3	2
298.971	4694	1	2
298.971	4695	4	2
299.102	4696	2	2
299.102	4697	1	3
299.102	4698	3	3
299.102	4699	4	3
299.118	4700	2	3
299.167	4701	3	2
299.183	4702	3	3
299.232	4703	4	2
299.249	4704	4	3
299.297	4705	2	2
299.314	4706	2	3
299.363	4707	1	2
299.379	4708	1	3
299.428	4709	3	2
299.444	4710	3	3
299.493	4711	2	2
299.509	4712	2	3
307.315	4713	1	1
307.462	4714	2	1
307.756	4715	3	1
307.903	4716	1	1
307.904	4717	4	1
308.345	4718	1	1
308.345	4719	4	1
308.639	4720	1	1
308.639	4721	2	1
308.786	4722	3	1
309.227	4723	3	1
309.227	4724	4	1
309.521	4725	2	1
309.668	4726	1	1
309.668	4727	4	1
309.962	4728	3	1
310.109	4729	1	1
310.109	4730	2	1
310.404	4731	2	1
310.404	4732	3	1
310.551	4733	1	1
310.845	4734	2	1
310.992	4735	3	1
310.992	4736	4	1
311.286	4737	4	1
311.433	4738	1	1
311.433	4739	3	1
311.874	4740	1	1
311.874	4741	3	1
312.168	4742	2	1
312.242	4743	3	1
312.315	4744	1	1
312.315	4745	4	1
312.609	4746	2	1
312.756	4747	3	1
312.756	4748	4	1
313.051	4749	2	1
313.051	4750	3	1
313.198	4751	1	1
313.492	4752	4	1
313.565	4753	3	1
313.639	4754	1	1
313.639	4755	2	1
313.933	4756	3	1
313.933	4757	4	1
314.080	4758	1	1
314.521	4759	2	1
314.521	4760	4	1
314.668	4761	3	1
314.815	4762	2	1
314.962	4763	1	1
314.962	4764	4	1
315.404	4765	1	1
315.404	4766	4	1
315.698	4767	1	1
315.698	4768	2	1
315.845	4769	3	1
316.286	4770	3	1
316.286	4771	4	1
316.580	4772	2	1
316.727	4773	1	1
316.727	4774	4	1
317.021	4775	3	1
317.168	4776	1	1
317.168	4777	2	1
317.462	4778	3	1
317.462	4779	4	1
317.609	4780	1	1
317.904	4781	4	1
318.051	4782	1	1
318.051	4783	3	1
318.345	4784	2	1
318.492	4785	1	1
318.492	4786	4	1
318.933	4787	1	1
318.933	4788	3	1
319.227	4789	2	1
319.301	4790	3	1
319.374	4791	1	1
319.374	4792	4	1
319.521	4793	3	1
319.668	4794	2	1
319.815	4795	3	1
319.815	4796	4	1
319.962	4797	1	1
320.109	4798	2	1
320.109	4799	3	1
320.256	4800	1	1
320.256	4801	4	1
320.551	4802	4	1
320.624	4803	3	1
320.698	4804	1	1
320.698	4805	2	1
320.845	4806	4	1
320.992	4807	2	1
320.992	4808	3	1
321.139	4809	1	1
321.433	4810	3	1
321.433	4811	4	1
321.580	4812	1	1
321.580	4813	2	1
321.874	4814	2	1
321.874	4815	3	1
322.021	4816	1	1
322.021	4817	3	1
322.021	4818	4	1
322.168	4819	2	1
322.315	4820	3	1
322.315	4821	4	1
322.462	4822	1	1
322.462	4823	2	1
322.609	4824	4	1
322.756	4825	2	1
322.756	4826	3	1
322.904	4827	1	1
323.051	4828	3	1
323.198	4829	2	1
323.198	4830	4	1
323.345	4831	1	2
323.345	4832	3	1
323.492	4833	2	2
323.492	4834	1	3
323.639	4835	3	2
323.639	4836	2	3
323.786	4837	1	1
323.786	4838	4	2
323.786	4839	3	3
323.933	4840	2	1
324.080	4841	3	1
324.227	4842	1	1
324.227	4843	2	1
324.374	4844	3	2
324.374	4845	4	3
324.521	4846	1	1
324.521	4847	2	2
324.521	4848	3	3
324.668	4849	1	2
324.668	4850	4	1
324.668	4851	2	3
324.815	4852	3	1
324.962	4853	4	1
325.109	4854	2	1
325.109	4855	3	1
325.109	4856	1	3
325.256	4857	3	1
325.256	4858	4	1
325.404	4859	1	1
325.404	4860	2	1
325.551	4861	1	1
325.551	4862	3	1
325.551	4863	4	1
325.698	4864	2	1
325.845	4865	3	1
325.845	4866	4	1
325.992	4867	1	1
325.992	4868	2	1
326.139	4869	4	1
326.286	4870	2	1
326.286	4871	3	1
326.433	4872	1	1
326.580	4873	3	1
326.727	4874	2	1
326.727	4875	4	1
326.874	4876	1	2
326.874	4877	3	1
327.021	4878	2	2
327.168	4879	4	2
327.168	4880	1	3
327.168	4881	2	3
327.315	4882	1	1
327.315	4883	2	1
327.315	4884	3	1
327.315	4885	4	3
327.609	4886	1	1
327.609	4887	2	1
327.609	4888	3	1
328.124	4889	3	1
328.198	4890	3	1
328.271	4891	2	2
328.565	4892	3	2
328.565	4893	2	3
328.712	4894	4	2
328.712	4895	3	3
328.859	4896	3	2
328.859	4897	4	3
329.006	4898	1	2
329.006	4899	3	3
330.036	4900	4	1
330.036	4901	1	3
330.109	4902	3	1
330.155	4903	2	1
330.207	4904	1	1
330.256	4905	4	1
330.305	4906	3	1
330.354	4907	2	1
330.404	4908	1	2
330.440	4909	4	2
330.440	4910	1	3
330.477	4911	4	3
330.514	4912	3	2
330.551	4913	2	2
330.551	4914	3	3
330.587	4915	1	2
330.661	4916	4	2
330.734	4917	3	2
332.830	4918	3	3
332.830	4919	4	3
333.712	4920	1	3
333.712	4921	2	3
